,upper_left_latitude,upper_left_longitude,upper_right_latitude,upper_right_longitude,lower_left_latitude,lower_left_longitude,lower_right_latitude,lower_right_longitude,projection,Area
1129,-30.780409,89.402502,-30.799735,88.380867,-62.689721,91.240276,-62.725265,89.384724,Selenographic,Equatorial
1130,59.850126,84.16071,59.869815,85.681928,-30.091238,85.906585,-30.078944,86.839156,Selenographic,Equatorial
1131,63.613856,-31.183140999999978,63.615541,-29.329363999999998,31.404387,-30.56728700000002,31.403455,-29.613902999999993,Selenographic,Equatorial
1132,13.320885,-67.51009599999998,13.368782,-66.70337999999998,-36.706867,-67.04981800000002,-36.662026,-66.11557499999998,Selenographic,Equatorial
1133,0.760401,-150.394376,0.75898,-149.856867,30.277044,-150.393852,30.275227,-149.751134,Selenographic,Equatorial
1134,-0.282937,157.265263,-0.275552,156.458116,-22.239828,157.014785,-22.22617,156.129201,Selenographic,Equatorial
1135,0.15677,-51.77534200000002,0.149154,-51.18144699999999,30.451092,-51.563964999999996,30.442613,-50.88836700000002,Selenographic,Equatorial
1136,-21.692836,-83.88209499999999,-21.805012,-75.15746999999999,-9.490295,-83.48739,-9.596545,-75.18843199999998,Selenographic,Equatorial
1137,-76.188046,100.931369,-76.139195,104.284554,-57.998833,-81.469991,-57.979592,-82.85326900000001,Selenographic,Equatorial
1138,28.353395,97.358194,28.331075,96.269063,-2.146488,97.604604,-2.167706,96.626676,Selenographic,Equatorial
1139,-0.278254,156.810143,-0.218142,155.984994,-30.343792,156.721125,-30.292386,155.745944,Selenographic,Equatorial
1140,61.738444,58.712116,61.713905,57.193067,29.514132,59.505907,29.498708,58.568999,Selenographic,Equatorial
1141,29.841169,108.256901,29.795977,109.132163,-60.160227,107.335662,-60.224659,108.863568,Selenographic,Equatorial
1142,1.740896,-113.68576300000001,1.730241,-114.53791100000001,-58.22844,-112.83511999999999,-58.24303,-114.152263,Selenographic,Equatorial
1143,-60.004047,-128.489785,-59.982446,-129.855645,-0.467603,-127.98397800000001,-0.456264,-128.511533,Selenographic,Equatorial
1144,46.352717,91.442775,46.340747,92.554833,70.583971,91.611864,70.559742,94.108812,Selenographic,Equatorial
1145,62.90645,9.60915,62.897528,11.386958,33.65865,9.452242,33.655124,10.466078,Selenographic,Equatorial
1146,-0.438607,-76.71972599999998,-0.448865,-77.60834799999998,-30.313705,-76.42990200000003,-30.324836,-77.40547199999997,Selenographic,Equatorial
1147,59.420822,104.403084,59.408161,102.79075,19.453149,104.764795,19.447409,103.858053,Selenographic,Equatorial
1148,-1.275547,-177.647193,-1.280847,-177.096888,30.719062,-177.725062,30.714408,-177.031941,Selenographic,Equatorial
1149,-88.414077,-129.50977,-88.151275,-155.204259,-58.117484,-124.07922400000001,-58.104682,-125.44164,Polar,South
1150,-57.604199,99.424795,-57.571235,101.086146,-87.057062,111.665284,-86.743759,126.770756,Polar,South
1151,-38.450226,-4.783810000000017,-38.447925,-3.653380000000027,-87.811775,-12.323586999999975,-87.775724,8.368764,Polar,South
1152,2.202474,-175.295103,2.181528,-174.71776,31.950272,-175.358526,31.926432,-174.661677,Selenographic,Equatorial
1153,-59.706761,86.534013,-59.673622,88.131182,-89.054831,139.180159,-88.358354,155.409696,Polar,South
1154,-59.908598,36.066506,-59.918689,37.345253,-15.136413,36.584285,-15.143274,37.19146,Selenographic,Equatorial
1155,62.991674,60.263328,62.974869,58.452199,34.421674,60.424785,34.410854,59.345439,Selenographic,Equatorial
1156,-58.95709,144.31261,-58.991275,146.030426,-88.700678,128.976084,-88.698707,166.665053,Polar,South
1157,-1.658658,-177.466397,-1.649286,-176.881157,27.780526,-177.490183,27.791932,-176.77966,Selenographic,Equatorial
1158,4.162507,-30.094529000000023,4.159063,-29.42764599999998,31.818001,-30.143580999999983,31.813712,-29.396856000000014,Selenographic,Equatorial
1159,46.130185,-133.544271,46.125437,-132.587934,69.937295,-133.867908,69.92889,-131.815129,Selenographic,Equatorial
1160,43.238949,170.548342,43.230074,171.551169,67.129438,169.420563,67.125957,171.419711,Selenographic,Equatorial
1161,10.444063,96.087929,10.137978,78.700948,-1.790886,96.120204,-2.084127,79.022717,Selenographic,Equatorial
1162,-16.548596,-22.549054000000012,-16.581988,-21.609895999999992,-34.262734,-22.658406000000014,-34.292832,-21.634095000000002,Selenographic,Equatorial
1163,-2.538268,139.9576,-2.541784,140.604432,29.211999,139.966289,29.207672,140.793676,Selenographic,Equatorial
1164,62.439268,-165.179884,62.441583,-163.628311,30.250333,-164.863585,30.251491,-163.972088,Selenographic,Equatorial
1165,-28.876686,88.195803,-28.891762,87.295093,-60.888522,89.831508,-60.916177,88.260393,Selenographic,Equatorial
1166,46.183688,-89.075963,46.172902,-88.037419,70.200343,-88.67461700000001,70.177172,-86.476133,Selenographic,Equatorial
1167,-61.534341,-129.581484,-61.520658,-130.871931,-1.60227,-129.064717,-1.595788,-129.542497,Selenographic,Equatorial
1168,1.39739,-133.23414,1.364339,-134.000183,-28.647043,-132.731945,-28.657892,-133.549802,Selenographic,Equatorial
1169,-10.070516,123.696738,-10.074746,124.606382,-59.970559,123.620291,-59.968436,125.387209,Selenographic,Equatorial
1170,59.415562,36.664694,59.415314,35.012088,14.366972,36.101368,14.366539,35.152226,Selenographic,Equatorial
1171,-55.451177,157.252666,-55.443773,158.811552,-85.446799,152.880389,-85.439781,163.379894,Polar,South
1172,-20.438075,-35.66533199999998,-20.450774,-34.71121299999999,-37.855581,-35.755795999999975,-37.869164,-34.69198799999998,Selenographic,Equatorial
1173,17.456176,-4.410154999999975,17.470598,-3.7503169999999955,57.25236,-4.886802999999986,57.268172,-3.622154000000023,Selenographic,Equatorial
1174,46.311566,92.538846,46.30236,93.655944,70.265541,92.702657,70.243663,95.169566,Selenographic,Equatorial
1175,46.185742,-64.38818600000002,46.175081,-63.28606400000001,70.347477,-64.43800199999998,70.328658,-62.10482400000001,Selenographic,Equatorial
1176,63.166454,167.533475,63.11636,169.33714,-26.511611,165.334509,-26.594621,166.328757,Selenographic,Equatorial
1177,10.557732,-125.75561099999999,10.49623,-124.990444,2.462948,-125.69155,2.400364,-124.941304,Selenographic,Equatorial
1178,-76.363421,97.896042,-76.310913,101.314799,-57.856689,-84.77506,-57.836382,-86.15452399999998,Selenographic,Equatorial
1179,59.735097,167.535615,59.727254,169.157542,-30.51715,166.997542,-30.521987,168.03553,Selenographic,Equatorial
1180,-0.058588,39.526516,-0.062111,40.08559,30.182449,39.702441,30.178137,40.382374,Selenographic,Equatorial
1181,-57.096939,143.44115,-57.083478,144.914334,-82.974197,141.848987,-82.947903,148.089219,Polar,South
1182,59.339146,-155.403602,59.252212,-157.2697,29.322599,-155.746764,29.240056,-156.888067,Selenographic,Equatorial
1183,-62.480633,90.22054,-62.504212,91.716653,27.524273,92.599967,27.512408,93.362868,Selenographic,Equatorial
1184,43.057607,92.517452,43.048493,93.571315,66.746677,92.657282,66.727954,94.763426,Selenographic,Equatorial
1185,46.459583,107.582038,46.451241,108.691579,70.570964,107.579683,70.553428,110.016883,Selenographic,Equatorial
1186,44.743631,171.67304,44.751358,172.600346,68.808469,170.46377,68.823337,172.400232,Selenographic,Equatorial
1187,-73.532514,-110.331838,-73.498967,-107.759962,-60.402262,67.779407,-60.386308,66.422323,Polar,South
1188,33.056342,108.205218,33.019502,109.112847,-56.961181,107.799708,-57.008534,109.197687,Selenographic,Equatorial
1189,-57.139547,147.536935,-57.132105,149.006701,-82.432914,145.762028,-82.423974,151.564542,Polar,South
1190,-62.997928,-35.538544,-63.003387,-33.68020999999999,-31.758266,-35.201392999999996,-31.763832,-34.25629500000002,Selenographic,Equatorial
1191,-87.591163,-52.24516,-87.849005,-66.54492499999998,-58.267623,94.218008,-58.285823,95.370577,Polar,South
1192,-27.56655,18.449406,-27.531656,17.638011,2.804747,18.36941,2.83812,17.65964,Selenographic,Equatorial
1193,-31.35584,58.16679,-31.375624,58.988251,28.546104,59.044822,28.525857,59.878424,Selenographic,Equatorial
1194,-59.854593,-61.568321000000026,-59.833521,-63.00260500000002,-15.032934,-61.14864799999998,-15.022231,-61.807253,Selenographic,Equatorial
1195,29.514362,21.381119,29.511653,20.410632,-2.478734,21.263177,-2.481327,20.388675,Selenographic,Equatorial
1196,-36.879825,-57.73246899999998,-36.830295,-56.86411800000002,-82.500554,-82.140556,-82.816602,-77.26149099999998,Polar,South
1197,-60.240477,166.558578,-60.232919,165.254077,-0.435326,165.921455,-0.425716,165.328706,Selenographic,Equatorial
1198,-27.305652,-177.248115,-27.321023,-178.231478,-59.217888,-176.849853,-59.235388,-178.499419,Selenographic,Equatorial
1199,9.704092,71.539172,9.714381,72.271219,-27.733996,71.847123,-27.722718,72.666816,Selenographic,Equatorial
1200,-72.84896,83.439607,-72.805958,86.177809,-61.157027,-98.99433699999997,-61.13521,-100.48436199999998,Selenographic,Equatorial
1201,-26.944209,-33.10269599999998,-26.948244,-33.99339500000002,-59.054356,-32.68657200000001,-59.060184,-34.109061,Selenographic,Equatorial
1202,64.018093,-153.834485,64.021918,-151.908275,31.918394,-153.173172,31.918617,-152.12141,Selenographic,Equatorial
1203,0.034964,154.141139,0.03458,154.696852,29.440043,154.058647,29.43992,154.768227,Selenographic,Equatorial
1204,1.422291,-87.44901099999998,1.411951,-86.89104300000002,31.163747,-86.89808599999998,31.151623,-86.25971800000002,Selenographic,Equatorial
1205,-0.495825,154.333889,-0.4985,155.210476,-30.50862,153.985001,-30.512093,155.036027,Selenographic,Equatorial
1206,-72.40975,129.75428,-72.390276,132.211442,-78.656,-50.81653699999998,-78.63065,-54.33620300000001,Polar,South
1207,-26.985595,156.098855,-26.988571,155.146283,-58.951207,156.325877,-58.95357,154.675772,Selenographic,Equatorial
1208,61.636274,-81.60291899999999,61.652617,-80.02810399999998,-28.211294,-80.00986599999999,-28.204049,-79.21140100000002,Selenographic,Equatorial
1209,46.455593,64.091917,46.454651,65.15749,70.270035,63.850672,70.262332,66.275694,Selenographic,Equatorial
1210,43.31083,-143.434078,43.313539,-142.502842,67.210209,-144.138118,67.214679,-142.28683,Selenographic,Equatorial
1211,63.209893,-3.8896629999999845,63.21992,-2.1391439999999875,31.074224,-3.2723819999999932,31.081142,-2.325269999999989,Selenographic,Equatorial
1212,46.495976,118.192914,46.494052,119.294034,70.506472,117.903557,70.498841,120.307139,Selenographic,Equatorial
1213,-2.510878,-179.389854,-2.471366,-178.774817,29.297905,-179.869071,29.320389,-179.102839,Selenographic,Equatorial
1214,-0.179875,164.994193,-0.17477,165.528576,29.253825,164.949292,29.258829,165.622007,Selenographic,Equatorial
1215,1.186589,-161.472473,1.187045,-162.270962,-28.643064,-161.696141,-28.646308,-162.569305,Selenographic,Equatorial
1216,-57.639401,-171.475908,-57.637226,-170.083333,-82.663734,-173.173866,-82.65681,-167.734973,Polar,South
1217,-40.608193,-144.552869,-40.599339,-145.727772,-60.350809,-144.517623,-60.339231,-146.168408,Selenographic,Equatorial
1218,-27.082741,89.275166,-27.099941,88.293182,-59.105341,90.822532,-59.13539,89.170864,Selenographic,Equatorial
1219,1.621182,149.735926,1.633688,150.292235,31.426028,149.652882,31.447752,150.34979,Selenographic,Equatorial
1220,-30.828562,49.574865,-30.843926,48.52307,-62.691421,50.911964,-62.717733,49.028275,Selenographic,Equatorial
1221,2.808065,176.698271,2.946372,175.829528,-26.410245,173.226906,-26.556529,172.272667,Selenographic,Equatorial
1222,43.30296,118.209524,43.30246,119.249249,67.108978,117.977919,67.104245,120.036352,Selenographic,Equatorial
1223,62.962115,49.553055,62.997463,47.647539,49.951613,49.92593,49.999502,48.531596,Selenographic,Equatorial
1224,-61.424795,143.839164,-61.424532,145.156083,13.588706,143.890922,13.588555,144.560744,Selenographic,Equatorial
1225,-59.574388,102.612513,-59.588048,104.04635,29.707213,104.470397,29.70323,105.273731,Selenographic,Equatorial
1226,43.261686,-106.45834099999999,43.265306,-105.502693,67.013135,-106.232686,67.009681,-104.355762,Selenographic,Equatorial
1227,63.859082,-24.095776,63.846047,-26.133500000000026,48.647149,-24.344223,48.635334,-25.735334000000023,Selenographic,Equatorial
1228,62.776781,-16.828438000000006,62.766776,-14.980569000000003,33.813354,-16.860469000000023,33.807283,-15.82245899999998,Selenographic,Equatorial
1229,-61.415023,-78.31246199999998,-61.435147,-76.863362,-30.274793,-77.02574299999998,-30.285242,-76.259208,Selenographic,Equatorial
1230,30.484428,70.123487,30.471288,69.072966,10.428255,70.239369,10.416413,69.307818,Selenographic,Equatorial
1231,46.178148,-75.13532900000001,46.169563,-74.05006500000002,70.415559,-74.956254,70.396439,-72.64936899999998,Selenographic,Equatorial
1232,63.372117,98.852165,63.393971,97.048049,31.464098,100.324465,31.526049,99.295388,Selenographic,Equatorial
1233,-0.002602,172.226547,-0.001285,172.83332,59.172046,171.626905,59.173936,172.864801,Selenographic,Equatorial
1234,-30.601336,75.552285,-30.586519,74.768857,-0.43797,76.094931,-0.425412,75.422299,Selenographic,Equatorial
1235,-75.077181,-108.906574,-75.043456,-106.348859,-58.963167,68.818638,-58.94869,67.638269,Polar,South
1236,61.114968,86.546886,61.079844,84.954056,31.313938,87.55207,31.297937,86.603694,Selenographic,Equatorial
1237,3.22261,-172.62851,3.229058,-173.562896,-26.852157,-172.880122,-26.845509,-173.875574,Selenographic,Equatorial
1238,-87.41566,-82.72356000000002,-87.645407,-97.84660400000001,-60.282791,68.266205,-60.301369,69.61882,Polar,South
1239,-76.075167,-126.111163,-76.046494,-123.13788400000001,-58.113724,52.782096,-58.102734,51.563796,Selenographic,Equatorial
1240,34.9933,-81.04082499999998,17.573409,-81.432772,14.860143,-85.03189700000001,17.011011,-66.99148500000001,Selenographic,Equatorial
1241,-0.06696,155.209359,-0.08182,155.759245,29.368297,155.132903,29.352304,155.834754,Selenographic,Equatorial
1242,-0.116238,-87.56834600000002,-0.154441,-86.95211999999998,30.006787,-86.95648899999998,29.969629,-86.259995,Selenographic,Equatorial
1243,-55.659557,67.180613,-55.617061,68.764346,-81.088025,69.419574,-80.992029,74.831964,Polar,South
1244,-10.356902,151.002415,-10.35795,151.907374,-60.423962,149.996588,-60.42863,151.855379,Selenographic,Equatorial
1245,-74.398295,45.804371,-74.377539,48.542357,-59.7493,-134.532597,-59.740872,-135.792931,Selenographic,Equatorial
1246,75.54082,3.53555,75.528604,0.324049,60.0975,3.13905,60.090432,1.453653,Selenographic,Equatorial
1247,59.816927,-111.198951,59.845458,-109.56604200000001,27.517271,-109.69275099999999,27.533384,-108.71546799999999,Selenographic,Equatorial
1248,46.284812,171.580929,46.292868,172.640549,70.445867,170.166256,70.462783,172.492686,Selenographic,Equatorial
1249,-61.4581,177.556102,-61.462232,176.281195,-1.537559,176.843198,-1.541284,176.302127,Selenographic,Equatorial
1250,1.292658,-80.990408,1.285886,-80.41700200000002,30.993534,-80.48382700000002,30.985022,-79.82854400000002,Selenographic,Equatorial
1251,20.42435,108.346035,20.469223,107.319615,-4.404965,108.510974,-4.364972,107.548702,Selenographic,Equatorial
1252,1.493425,169.031342,1.52604,168.262958,-28.552146,168.827468,-28.5198,167.960706,Selenographic,Equatorial
1253,-12.57771,91.09641,-12.58601,91.768673,57.358936,92.118859,57.338073,93.468926,Selenographic,Equatorial
1254,44.714483,89.330192,44.706873,90.297569,68.679407,89.535706,68.662378,91.581986,Selenographic,Equatorial
1255,63.034481,102.336964,62.960082,100.467601,33.111087,102.155087,33.032634,101.101182,Selenographic,Equatorial
1256,61.223134,34.586782,61.226717,33.016949,16.271558,33.933585,16.274125,33.072917,Selenographic,Equatorial
1257,61.471678,166.518762,61.466996,168.062173,-28.49588,166.022998,-28.497332,166.943822,Selenographic,Equatorial
1258,33.082128,21.388736,33.077696,20.378783,1.215131,21.254227,1.21066,20.378621,Selenographic,Equatorial
1259,-62.715961,59.318927,-62.739482,60.725736,-17.569414,60.638975,-17.583459,61.259416,Selenographic,Equatorial
1260,-86.256132,-63.51483400000001,-86.434415,-73.99285400000002,-59.686064,94.043448,-59.707315,95.375161,Polar,South
1261,-31.116948,89.603613,-31.133026,90.302978,-1.143237,90.101321,-1.157384,90.694387,Selenographic,Equatorial
1262,30.408861,110.388411,30.396313,109.393602,1.104771,110.549393,1.09342,109.686428,Selenographic,Equatorial
1263,-74.479099,98.8239,-74.437907,101.536533,-59.572602,-83.80233700000002,-59.553821,-85.10943400000002,Selenographic,Equatorial
1264,59.50534,161.95996,59.524877,163.319178,29.089095,162.32501,29.107742,163.146755,Selenographic,Equatorial
1265,46.420853,105.431914,46.409119,106.55124,70.263865,105.445626,70.242148,107.869787,Selenographic,Equatorial
1266,0.085809,-179.507139,0.123585,-178.891442,32.1256,-179.817757,32.147407,-179.02722,Selenographic,Equatorial
1267,-63.129066,-102.504322,-63.101271,-104.028715,-2.951722,-101.29471000000001,-2.942796,-101.85981399999997,Selenographic,Equatorial
1268,46.437795,107.593345,46.442027,108.702277,70.573461,107.583909,70.568734,110.022157,Selenographic,Equatorial
1269,-59.388306,-171.582701,-59.386359,-169.957657,-84.292266,-174.169432,-84.283016,-166.420581,Polar,South
1270,58.836352,93.421531,58.842488,94.855524,4.42036,94.722376,4.415421,95.532999,Selenographic,Equatorial
1271,-26.923615,115.152129,-26.939321,114.221248,-58.90403,116.421423,-58.929401,114.859359,Selenographic,Equatorial
1272,-62.660607,179.885824,-62.663455,178.454477,-2.572824,179.119191,-2.574337,178.538073,Selenographic,Equatorial
1273,-55.489406,161.712553,-55.488104,163.255874,-81.553384,159.725296,-81.551308,165.339833,Polar,South
1274,-26.662371,-163.702955,-26.662646,-162.663734,-41.699558,-163.84619,-41.699648,-162.64518,Selenographic,Equatorial
1275,-28.778193,102.218411,-28.789358,101.338797,-60.737848,103.732,-60.761555,102.192369,Selenographic,Equatorial
1276,-30.923673,-176.18885,-30.935748,-177.189349,-62.725493,-175.599412,-62.744186,-177.407197,Selenographic,Equatorial
1277,0.121376,125.234117,0.115232,125.897789,30.087798,125.488864,30.079372,126.281318,Selenographic,Equatorial
1278,61.222898,102.223748,61.217496,100.636245,31.231193,102.104259,31.224423,101.174463,Selenographic,Equatorial
1279,1.021477,-165.50834,1.022026,-164.942605,30.555675,-165.641886,30.556185,-164.941041,Selenographic,Equatorial
1280,61.320318,94.960711,61.340613,96.353091,-28.528834,96.797288,-28.515655,97.598062,Selenographic,Equatorial
1281,-28.969367,-5.962926999999979,-28.973489,-6.831879000000015,-60.891113,-5.521430000000009,-60.897026,-6.987508999999989,Selenographic,Equatorial
1282,-26.912319,-177.977389,-26.826592,-178.979673,-56.919423,-178.499078,-56.825123,179.928535,Selenographic,Equatorial
1283,-1.238251,-51.81166200000001,-1.246261,-51.15668199999999,29.098551,-51.605020000000025,29.089512,-50.870182,Selenographic,Equatorial
1284,46.389261,120.288245,46.386421,121.393838,70.542571,119.897319,70.535338,122.31844,Selenographic,Equatorial
1285,-59.673342,106.577556,-59.65138,105.121109,30.356577,107.83934,30.367923,106.982256,Selenographic,Equatorial
1286,44.680143,-174.077783,44.688808,-173.164088,68.860785,-175.418598,68.877895,-173.510634,Selenographic,Equatorial
1287,-76.190426,-11.281313000000011,-76.193372,-8.158640999999989,-63.149148,171.283467,-63.151485,169.801352,Selenographic,Equatorial
1288,-32.734204,-89.69760000000002,-32.771767,-90.465688,27.091491,-89.60657800000001,27.041809,-90.27747900000003,Selenographic,Equatorial
1289,61.66704,-80.50413600000002,61.685252,-78.93323900000001,-28.219261,-78.87697300000002,-28.209174,-78.07941399999999,Selenographic,Equatorial
1290,-72.850344,126.41162,-72.829856,129.083463,-61.035478,-53.71140500000001,-61.025466,-55.23191600000001,Selenographic,Equatorial
1291,-63.01911,-114.20220800000001,-62.935586,-115.69845900000001,-3.534654,-112.987931,-3.480086,-113.521278,Selenographic,Equatorial
1292,-26.302718,47.422817,-26.291835,46.620694,3.858418,47.74101,3.868524,47.01681,Selenographic,Equatorial
1293,-0.481177,-163.311511,-0.453913,-162.817004,29.007359,-163.454133,29.037984,-162.852253,Selenographic,Equatorial
1294,-55.672184,78.548503,-55.643317,80.087449,-85.888462,86.336065,-85.685202,97.177617,Polar,South
1295,63.104232,83.804448,63.130823,85.497128,-26.698457,85.869057,-26.682921,86.775041,Selenographic,Equatorial
1296,-1.264338,123.950249,-1.270465,124.52258,30.725401,124.219435,30.716966,124.944852,Selenographic,Equatorial
1297,-88.651676,-114.285416,-88.219562,-138.601867,-58.622558,-94.550727,-58.602068,-95.93976500000002,Polar,South
1298,29.578749,-112.61711199999999,29.571411,-113.72842600000001,-10.265247,-112.46874199999999,-10.272171,-113.41656599999999,Selenographic,Equatorial
1299,-61.204592,-35.41080099999999,-61.203614,-33.82723600000003,-30.064103,-35.15848999999997,-30.063454,-34.318498999999974,Selenographic,Equatorial
1300,-49.199677,119.303547,-49.76141,84.312695,-60.503939,125.935353,-61.237716,78.543338,Selenographic,Equatorial
1301,0.440069,-8.687315000000012,0.440676,-8.10905600000001,29.995386,-8.703101000000004,29.995578,-8.038730999999984,Selenographic,Equatorial
1302,-28.891048,147.383765,-28.894432,146.514073,-60.821897,147.822462,-60.827235,146.249514,Selenographic,Equatorial
1303,61.873684,72.327588,61.846722,70.757488,29.779752,73.339396,29.764437,72.400896,Selenographic,Equatorial
1304,-63.116631,-26.631192999999996,-63.113203,-24.767618000000027,-52.230804,-26.488001999999994,-52.228338,-25.132012999999972,Selenographic,Equatorial
1305,-59.167998,122.882483,-59.192111,124.569231,-85.680649,128.187088,-85.524382,138.927061,Polar,South
1306,-73.185321,-0.2842759999999771,-73.19155,2.343179,-60.752244,-177.619622,-60.756365,-178.998459,Selenographic,Equatorial
1307,-29.460551,84.275205,-29.445332,83.394601,-24.589735,84.388544,-24.572413,83.546882,Selenographic,Equatorial
1308,-62.907402,176.513723,-62.908768,175.036418,-2.765579,175.77314,-2.767491,175.175164,Selenographic,Equatorial
1309,-51.332027,-117.988044,-50.874662,-118.728307,-1.400468,-88.62999300000001,-1.450471,-89.16766999999999,Selenographic,Equatorial
1310,59.489664,9.63228,59.48067,11.224262,30.098291,9.457841,30.095299,10.431457,Selenographic,Equatorial
1311,-76.17019,-123.81592800000001,-76.140482,-120.841012,-58.041689,54.949681,-58.030365,53.741766,Selenographic,Equatorial
1312,-26.647917,36.482304,-26.659568,35.488139,-58.636595,37.14296,-58.652178,35.500677,Selenographic,Equatorial
1313,44.788887,159.470247,44.798371,160.444203,68.644456,158.118872,68.662729,160.135452,Selenographic,Equatorial
1314,-73.495529,-96.77462600000001,-73.454325,-94.20012300000002,-60.415397,80.501225,-60.394739,79.099081,Polar,South
1315,-61.430088,-141.717917,-61.431227,-143.035067,-1.437479,-141.863185,-1.440043,-142.366505,Selenographic,Equatorial
1316,43.22242,78.445197,43.21431,79.476768,67.086507,78.557671,67.069118,80.663904,Selenographic,Equatorial
1317,71.696252,-11.161290000000008,71.686102,-13.559978999999998,56.563165,-11.361968999999988,56.55685,-12.783879000000013,Selenographic,Equatorial
1318,11.618983,-67.336839,11.628251,-66.603857,-38.273006,-67.022062,-38.262299,-66.14894700000002,Selenographic,Equatorial
1319,-29.715531,89.596826,-29.73024,90.363486,0.246882,90.085292,0.234234,90.744656,Selenographic,Equatorial
1320,-28.777986,159.30744,-28.781213,158.425374,-60.726831,159.603705,-60.73066,158.028452,Selenographic,Equatorial
1321,1.747437,108.778781,1.787579,108.168266,31.483382,109.395367,31.530994,108.652896,Selenographic,Equatorial
1322,-0.172897,-165.479972,-0.172634,-164.970036,29.281231,-165.60284,29.281448,-164.97928,Selenographic,Equatorial
1323,-0.75656,-127.080737,-0.749303,-126.52988099999999,7.577493,-126.97998999999999,7.585883,-126.43239700000001,Selenographic,Equatorial
1324,-0.300234,-139.670929,-0.304959,-139.178691,29.117173,-139.488201,29.111728,-138.90488,Selenographic,Equatorial
1325,32.259879,152.412773,32.261336,151.362564,-27.711539,151.887353,-27.71119,150.86256,Selenographic,Equatorial
1326,-60.068277,176.40193,-60.063796,175.055684,-0.253842,175.776261,-0.250675,175.179905,Selenographic,Equatorial
1327,-30.803088,12.345254,-30.803069,11.684445,-0.594459,12.245196,-0.594534,11.702697,Selenographic,Equatorial
1328,61.292886,-161.880835,61.302996,-163.420016,21.337224,-162.949695,21.342098,-163.773522,Selenographic,Equatorial
1329,46.323706,93.620854,46.310864,94.735728,70.339065,93.791657,70.313203,96.260565,Selenographic,Equatorial
1330,-74.607786,139.362708,-74.604076,142.138511,-59.403129,-39.03407199999998,-59.402885,-40.394379000000015,Selenographic,Equatorial
1331,46.204027,-106.43506300000001,46.210255,-105.42764500000001,70.103885,-106.069444,70.098357,-103.91191900000001,Selenographic,Equatorial
1332,-28.980317,143.046245,-28.987732,142.188641,-60.939316,143.51777,-60.947936,141.968325,Selenographic,Equatorial
1333,62.831609,-15.765377,62.822042,-13.91626500000001,39.499257,-15.761865999999998,39.49258,-14.64461,Selenographic,Equatorial
1334,0.605025,-146.186312,0.602233,-145.702496,30.290281,-146.095571,30.287168,-145.546927,Selenographic,Equatorial
1335,61.194128,49.568581,61.165666,47.957677,48.118707,49.920787,48.098134,48.715346,Selenographic,Equatorial
1336,-34.722184,-147.284602,-34.71784,-146.202115,-63.406053,-147.393633,-63.398477,-145.606051,Selenographic,Equatorial
1337,7.661623,-42.03328399999998,7.65948,-41.37886400000002,17.34978,-42.02030500000001,17.346647,-41.35049500000002,Selenographic,Equatorial
1338,-72.879841,123.458255,-72.855118,126.125972,-61.133748,-57.14024599999999,-61.121336,-58.65679799999998,Selenographic,Equatorial
1339,-76.675977,-111.15383700000001,-76.636617,-108.01501200000001,-57.594297,66.785376,-57.579568,65.547585,Polar,South
1340,46.179028,-160.074471,46.20375,-159.067613,70.050933,-161.617646,70.086252,-159.457234,Selenographic,Equatorial
1341,62.413799,-59.001044999999976,62.436449,-57.46248000000003,30.23957,-57.66498300000001,30.252375,-56.824753999999984,Selenographic,Equatorial
1342,-16.647479,6.426714,-16.647234,7.391691,-33.87616,6.317861,-33.876813,7.381483,Selenographic,Equatorial
1343,-30.567742,-178.0024,-30.624323,-179.044566,-60.436558,-178.590338,-60.476084,179.656941,Selenographic,Equatorial
1344,-59.667048,106.970331,-59.583915,105.525975,30.230956,109.29192,30.29939,108.441709,Selenographic,Equatorial
1345,-29.876709,58.265494,-29.885773,58.99408,30.059742,59.082445,30.05027,59.844378,Selenographic,Equatorial
1346,64.049728,178.073612,64.026967,179.967694,-25.731765,177.177797,-25.762294,178.159944,Selenographic,Equatorial
1347,44.804213,117.79336,44.798094,118.757419,89.304713,105.199062,89.109625,160.465944,Polar,North
1348,18.794201,-4.40527800000001,18.795387,-3.8053689999999847,58.712085,-4.844966999999997,58.713688,-3.6572719999999777,Selenographic,Equatorial
1349,-72.973276,-14.298592999999983,-72.975743,-11.783533999999975,-60.880313,167.927397,-60.8836,166.58098,Selenographic,Equatorial
1350,46.466578,64.086894,46.449312,65.153694,70.274442,63.835892,70.249209,66.262255,Selenographic,Equatorial
1351,-74.431014,26.903715,-74.434493,29.658297,-59.579263,-150.753717,-59.582071,-152.017142,Selenographic,Equatorial
1352,-75.088731,-95.336838,-75.048176,-92.78478100000001,-59.005388,81.567605,-58.987287,80.356907,Polar,South
1353,-0.293936,-119.754617,-0.29998,-119.177336,39.164168,-119.382823,39.156414,-118.67733999999999,Selenographic,Equatorial
1354,30.398796,133.578991,30.395279,132.642719,-29.568113,133.405692,-29.57203,132.486275,Selenographic,Equatorial
1355,-33.831184,23.715978,-33.817867,24.386382,-16.383134,23.673046,-16.369998,24.241423,Selenographic,Equatorial
1356,-30.390319,34.369867,-30.397329,33.332671,-62.34889,35.095344,-62.360169,33.241163,Selenographic,Equatorial
1357,-0.223017,168.289733,-0.21879,168.825551,29.172113,168.252082,29.176214,168.921285,Selenographic,Equatorial
